08
H2O16c_ppm_se,H2O18c_ppm_se,HODc_ppm_se,
1.21204e+04,2.38661e+01,3.25141e+00,
1.21027e+04,2.38244e+01,3.25924e+00,
1.21389e+04,2.38731e+01,3.26360e+00,
1.21490e+04,2.38701e+01,3.26701e+00,
1.21480e+04,2.38789e+01,3.26409e+00,
1.21415e+04,2.38667e+01,3.26967e+00,
1.21470e+04,2.38544e+01,3.25656e+00,
1.21368e+04,2.38523e+01,3.26361e+00,
1.21668e+04,2.39128e+01,3.25641e+00,
1.21465e+04,2.38783e+01,3.26091e+00,
1.21598e+04,2.38934e+01,3.28171e+00,
1.21511e+04,2.39113e+01,3.26017e+00,
1.21373e+04,2.38749e+01,3.24919e+00,
1.21401e+04,2.38844e+01,3.28220e+00,
1.21382e+04,2.38603e+01,3.28068e+00,
1.21427e+04,2.38801e+01,3.27640e+00,
1.21103e+04,2.38230e+01,3.25861e+00,
1.21410e+04,2.38751e+01,3.28182e+00,
1.21464e+04,2.39016e+01,3.26184e+00,
1.21359e+04,2.38410e+01,3.25908e+00,
1.21584e+04,2.39214e+01,3.27399e+00,
1.21721e+04,2.39342e+01,3.24828e+00,
1.21417e+04,2.39032e+01,3.24826e+00,
1.21284e+04,2.38428e+01,3.27156e+00,
1.21518e+04,2.39129e+01,3.26069e+00,
1.21180e+04,2.38487e+01,3.25977e+00,
1.21347e+04,2.38668e+01,3.26304e+00,
1.21189e+04,2.38369e+01,3.25564e+00,
1.21430e+04,2.38823e+01,3.24992e+00,
1.21054e+04,2.38170e+01,3.25055e+00,
1.21299e+04,2.38574e+01,3.24805e+00,
1.21594e+04,2.38956e+01,3.26078e+00,
1.21452e+04,2.38931e+01,3.25334e+00,
1.21625e+04,2.39110e+01,3.25382e+00,
1.21430e+04,2.38610e+01,3.25225e+00,
1.21266e+04,2.38407e+01,3.25327e+00,
1.21544e+04,2.38814e+01,3.25487e+00,
1.21437e+04,2.38772e+01,3.24773e+00,
1.21390e+04,2.38832e+01,3.25252e+00,
1.21400e+04,2.38958e+01,3.27385e+00,
1.21381e+04,2.38889e+01,3.27086e+00,
1.21494e+04,2.38763e+01,3.27007e+00,
1.21827e+04,2.39425e+01,3.26508e+00,
1.21691e+04,2.39461e+01,3.26328e+00,
1.21654e+04,2.39320e+01,3.24811e+00,
1.21670e+04,2.38976e+01,3.28756e+00,
1.21583e+04,2.39074e+01,3.27748e+00,
1.21757e+04,2.39640e+01,3.29041e+00,
1.21483e+04,2.39183e+01,3.28737e+00,
1.21650e+04,2.39392e+01,3.25872e+00,
1.21674e+04,2.39588e+01,3.27415e+00,
1.21404e+04,2.38972e+01,3.25803e+00,
1.21670e+04,2.39548e+01,3.28806e+00,
1.21624e+04,2.39136e+01,3.28178e+00,
1.21609e+04,2.39162e+01,3.26763e+00,
1.21271e+04,2.38478e+01,3.26147e+00,
1.21373e+04,2.38724e+01,3.26719e+00,
1.21459e+04,2.39002e+01,3.26674e+00,
1.21382e+04,2.38957e+01,3.27995e+00,
1.21542e+04,2.38912e+01,3.26354e+00,
1.21433e+04,2.38732e+01,3.26637e+00,
1.20993e+04,2.38062e+01,3.24953e+00,
1.21157e+04,2.38520e+01,3.25309e+00,
1.20909e+04,2.37837e+01,3.26332e+00,
1.21166e+04,2.38412e+01,3.24988e+00,
1.20866e+04,2.37747e+01,3.24849e+00,
1.21197e+04,2.38284e+01,3.26044e+00,
1.21035e+04,2.38233e+01,3.26227e+00,
1.21346e+04,2.38720e+01,3.26333e+00,
1.21026e+04,2.38041e+01,3.24817e+00,
1.20761e+04,2.37456e+01,3.23854e+00,
1.20937e+04,2.37993e+01,3.26810e+00,
1.20795e+04,2.37686e+01,3.26414e+00,
1.20741e+04,2.37524e+01,3.23334e+00,
1.20954e+04,2.38149e+01,3.24604e+00,
1.21005e+04,2.37647e+01,3.25094e+00,
1.21092e+04,2.38294e+01,3.24622e+00,
1.20776e+04,2.37337e+01,3.24236e+00,
1.21003e+04,2.37853e+01,3.26321e+00,
1.20869e+04,2.37825e+01,3.26221e+00,
1.20630e+04,2.37156e+01,3.24978e+00,
1.20884e+04,2.37567e+01,3.26522e+00,
1.20877e+04,2.37618e+01,3.25268e+00,
1.21160e+04,2.38375e+01,3.24004e+00,
1.21067e+04,2.38090e+01,3.27160e+00,
1.21147e+04,2.38253e+01,3.25761e+00,
1.20923e+04,2.37843e+01,3.24663e+00,
1.21471e+04,2.38752e+01,3.26372e+00,
1.21198e+04,2.38514e+01,3.26421e+00,
1.21243e+04,2.38604e+01,3.23576e+00,
1.21035e+04,2.38155e+01,3.26177e+00,
1.21244e+04,2.38360e+01,3.26646e+00,
1.21317e+04,2.38587e+01,3.27630e+00,
1.21644e+04,2.39244e+01,3.27638e+00,
1.20821e+04,2.37692e+01,3.24016e+00,
1.21343e+04,2.38605e+01,3.26615e+00,
1.21345e+04,2.38720e+01,3.26964e+00,
1.21351e+04,2.38678e+01,3.27620e+00,
1.20974e+04,2.38031e+01,3.25672e+00,
1.21249e+04,2.38386e+01,3.24638e+00,
1.21092e+04,2.38069e+01,3.25336e+00,
1.21337e+04,2.38749e+01,3.27145e+00,
1.21049e+04,2.38258e+01,3.24729e+00,
1.20981e+04,2.38264e+01,3.23406e+00,
1.21018e+04,2.38304e+01,3.25820e+00,
1.20870e+04,2.37821e+01,3.26468e+00,
1.21128e+04,2.38137e+01,3.26604e+00,
1.20791e+04,2.37668e+01,3.22362e+00,
1.20974e+04,2.38103e+01,3.25951e+00,
1.20798e+04,2.37660e+01,3.24451e+00,
1.20902e+04,2.37607e+01,3.25311e+00,
1.20857e+04,2.37520e+01,3.25179e+00,
1.21102e+04,2.38094e+01,3.25038e+00,
1.20510e+04,2.37347e+01,3.24589e+00,
1.20580e+04,2.37266e+01,3.25691e+00,
1.21044e+04,2.37975e+01,3.28696e+00,
1.20500e+04,2.37081e+01,3.24601e+00,
1.21021e+04,2.37925e+01,3.27026e+00,
1.20534e+04,2.37147e+01,3.22954e+00,
1.20731e+04,2.37524e+01,3.25071e+00,
1.20789e+04,2.37681e+01,3.25882e+00,
1.20773e+04,2.37584e+01,3.25229e+00,
1.21185e+04,2.38515e+01,3.26480e+00,
1.20609e+04,2.37515e+01,3.25279e+00,
1.20898e+04,2.37900e+01,3.25645e+00,
1.20812e+04,2.37689e+01,3.25035e+00,
1.20811e+04,2.37770e+01,3.23533e+00,
1.20924e+04,2.37965e+01,3.24380e+00,
1.20873e+04,2.37902e+01,3.25716e+00,
1.20868e+04,2.38029e+01,3.25387e+00,
1.21153e+04,2.38268e+01,3.27684e+00,
1.20828e+04,2.37785e+01,3.23604e+00,
1.20964e+04,2.37959e+01,3.23994e+00,
1.21125e+04,2.38254e+01,3.25402e+00,
1.21189e+04,2.38308e+01,3.24230e+00,
1.20741e+04,2.37645e+01,3.25460e+00,
1.21234e+04,2.38456e+01,3.26891e+00,
1.21124e+04,2.38608e+01,3.26571e+00,
1.21309e+04,2.38481e+01,3.28863e+00,
1.21192e+04,2.38199e+01,3.26961e+00,
1.21188e+04,2.38231e+01,3.26731e+00,
1.21009e+04,2.37711e+01,3.27191e+00,
1.20912e+04,2.37830e+01,3.26303e+00,
1.20917e+04,2.37892e+01,3.26172e+00,
1.21328e+04,2.38610e+01,3.27231e+00,
1.20946e+04,2.37835e+01,3.24566e+00,
1.20990e+04,2.38074e+01,3.25168e+00,
1.21211e+04,2.38168e+01,3.25294e+00,
1.21328e+04,2.38705e+01,3.25382e+00,
1.20676e+04,2.37566e+01,3.25108e+00,
1.21281e+04,2.38594e+01,3.25934e+00,
1.21072e+04,2.38084e+01,3.26145e+00,
1.20916e+04,2.37902e+01,3.26763e+00,
1.21139e+04,2.38405e+01,3.26050e+00,
1.21107e+04,2.38323e+01,3.26245e+00,
1.20957e+04,2.37884e+01,3.23725e+00,
1.21125e+04,2.38359e+01,3.25697e+00,
1.21550e+04,2.38956e+01,3.27495e+00,
1.21012e+04,2.38048e+01,3.26391e+00,
1.21337e+04,2.38471e+01,3.26992e+00,
1.21376e+04,2.38840e+01,3.28084e+00,
1.20681e+04,2.37338e+01,3.25411e+00,
1.21156e+04,2.38705e+01,3.25494e+00,
1.20908e+04,2.37822e+01,3.23627e+00,
1.21241e+04,2.38593e+01,3.28035e+00,
1.21197e+04,2.38129e+01,3.27787e+00,
1.21165e+04,2.38046e+01,3.27457e+00,
1.21175e+04,2.38169e+01,3.26692e+00,
1.21117e+04,2.38046e+01,3.25108e+00,
1.21149e+04,2.38462e+01,3.27205e+00,
1.21288e+04,2.38418e+01,3.25204e+00,
1.21596e+04,2.38971e+01,3.28724e+00,
1.21345e+04,2.38707e+01,3.29037e+00,
1.21189e+04,2.38090e+01,3.25927e+00,
1.21206e+04,2.38531e+01,3.27091e+00,
1.21264e+04,2.38851e+01,3.26657e+00,
1.21183e+04,2.38247e+01,3.27395e+00,
1.21102e+04,2.38068e+01,3.28291e+00,
1.21631e+04,2.39216e+01,3.28647e+00,
1.21219e+04,2.38232e+01,3.25021e+00,
1.21371e+04,2.38586e+01,3.28445e+00,
1.21547e+04,2.38668e+01,3.29626e+00,
1.21090e+04,2.37860e+01,3.27959e+00,
1.21622e+04,2.39308e+01,3.29431e+00,
1.21321e+04,2.38417e+01,3.27074e+00,
1.21380e+04,2.38864e+01,3.26556e+00,
1.21183e+04,2.38277e+01,3.23507e+00,
1.20755e+04,2.37637e+01,3.26412e+00,
1.20947e+04,2.38073e+01,3.25757e+00,
1.21148e+04,2.38376e+01,3.25153e+00,
1.20979e+04,2.38045e+01,3.26382e+00,
1.21516e+04,2.38949e+01,3.30345e+00,
1.20986e+04,2.37960e+01,3.25521e+00,
1.20875e+04,2.37586e+01,3.26029e+00,
1.20848e+04,2.37678e+01,3.25223e+00,
1.20849e+04,2.37590e+01,3.24870e+00,
1.20891e+04,2.37809e+01,3.25791e+00,
1.20958e+04,2.37805e+01,3.26040e+00,
1.20951e+04,2.37729e+01,3.25620e+00,
1.20678e+04,2.37264e+01,3.25826e+00,
1.20611e+04,2.37104e+01,3.25005e+00,
1.20507e+04,2.36945e+01,3.24933e+00,
1.20627e+04,2.37087e+01,3.21751e+00,
1.20537e+04,2.37224e+01,3.24664e+00,
1.20363e+04,2.36733e+01,3.23632e+00,
1.20323e+04,2.36862e+01,3.23108e+00,
1.20694e+04,2.37377e+01,3.24135e+00,
1.20438e+04,2.36902e+01,3.25042e+00,
1.20707e+04,2.37269e+01,3.23922e+00,
1.20487e+04,2.36930e+01,3.24980e+00,
1.20419e+04,2.36677e+01,3.24536e+00,
1.20352e+04,2.36651e+01,3.24626e+00,
1.20615e+04,2.36953e+01,3.24559e+00,
1.20377e+04,2.36672e+01,3.25969e+00,
1.20313e+04,2.36695e+01,3.24090e+00,
1.20579e+04,2.37206e+01,3.23464e+00,
1.20508e+04,2.37193e+01,3.21664e+00,
1.20653e+04,2.37105e+01,3.25448e+00,
1.20473e+04,2.37071e+01,3.24884e+00,
1.20620e+04,2.37142e+01,3.24213e+00,
1.20434e+04,2.37091e+01,3.25156e+00,
1.20470e+04,2.36919e+01,3.24330e+00,
1.20413e+04,2.37071e+01,3.22556e+00,
1.20659e+04,2.37406e+01,3.26555e+00,
1.20996e+04,2.37962e+01,3.27262e+00,
1.20642e+04,2.37322e+01,3.25997e+00,
1.20795e+04,2.37461e+01,3.25880e+00,
1.20847e+04,2.37758e+01,3.26024e+00,
1.20476e+04,2.37074e+01,3.25391e+00,
1.20371e+04,2.36590e+01,3.23210e+00,
1.20650e+04,2.37414e+01,3.24632e+00,
1.20822e+04,2.37821e+01,3.25763e+00,
1.20862e+04,2.37907e+01,3.26225e+00,
1.20507e+04,2.37046e+01,3.21242e+00,
1.20869e+04,2.37867e+01,3.23461e+00,
1.20464e+04,2.37007e+01,3.27549e+00,
1.20578e+04,2.37181e+01,3.24000e+00,
1.20673e+04,2.37554e+01,3.24000e+00,
1.20496e+04,2.36813e+01,3.24338e+00,
1.20813e+04,2.37612e+01,3.25814e+00,
1.20662e+04,2.37122e+01,3.23973e+00,
1.20456e+04,2.37317e+01,3.23687e+00,
1.20623e+04,2.37294e+01,3.25411e+00,
1.20617e+04,2.37162e+01,3.23621e+00,
1.20542e+04,2.36904e+01,3.25770e+00,
1.20545e+04,2.37044e+01,3.22997e+00,
1.20510e+04,2.36832e+01,3.24827e+00,
1.20551e+04,2.37144e+01,3.24702e+00,
1.20480e+04,2.37267e+01,3.24320e+00,
1.20553e+04,2.37277e+01,3.24146e+00,
1.20191e+04,2.36682e+01,3.24634e+00,
1.20437e+04,2.36967e+01,3.25386e+00,
1.20640e+04,2.37357e+01,3.25561e+00,
1.20457e+04,2.37016e+01,3.23435e+00,
1.20591e+04,2.37336e+01,3.26710e+00,
1.20203e+04,2.36427e+01,3.24330e+00,
1.20390e+04,2.36834e+01,3.22302e+00,
1.20216e+04,2.36535e+01,3.22850e+00,
1.20754e+04,2.37396e+01,3.26224e+00,
1.20729e+04,2.37251e+01,3.25640e+00,
1.20715e+04,2.37562e+01,3.25623e+00,
1.20469e+04,2.37205e+01,3.25487e+00,
1.20375e+04,2.36671e+01,3.23704e+00,
1.20243e+04,2.36721e+01,3.23121e+00,
1.20436e+04,2.37103e+01,3.25982e+00,
1.20501e+04,2.37133e+01,3.25373e+00,
1.20634e+04,2.37322e+01,3.24471e+00,
1.20620e+04,2.37283e+01,3.24379e+00,
1.20743e+04,2.37391e+01,3.25941e+00,
1.20643e+04,2.37252e+01,3.23364e+00,
1.20415e+04,2.36969e+01,3.23166e+00,
1.20875e+04,2.37514e+01,3.24340e+00,
1.20771e+04,2.37602e+01,3.24898e+00,
1.20637e+04,2.37324e+01,3.24890e+00,
1.20738e+04,2.37561e+01,3.23917e+00,
1.20674e+04,2.37274e+01,3.26511e+00,
1.20563e+04,2.37375e+01,3.25195e+00,
1.20561e+04,2.37248e+01,3.25130e+00,
1.20646e+04,2.37583e+01,3.24346e+00,
1.20462e+04,2.37015e+01,3.24420e+00,
1.20602e+04,2.37244e+01,3.25801e+00,
1.20337e+04,2.36771e+01,3.23403e+00,
1.20216e+04,2.36780e+01,3.23957e+00,
1.20555e+04,2.37157e+01,3.23541e+00,
1.20226e+04,2.36624e+01,3.24372e+00,
1.20312e+04,2.36458e+01,3.26216e+00,
1.20149e+04,2.36416e+01,3.25171e+00,
1.20112e+04,2.36122e+01,3.26282e+00,
1.19996e+04,2.35928e+01,3.24156e+00,
1.20309e+04,2.36427e+01,3.25198e+00,
1.20269e+04,2.36706e+01,3.23219e+00,
1.20258e+04,2.36668e+01,3.23103e+00,
1.20424e+04,2.36374e+01,3.25839e+00,
1.20302e+04,2.36469e+01,3.24700e+00,
1.20136e+04,2.36110e+01,3.23838e+00,
1.20060e+04,2.36195e+01,3.22572e+00,
1.20121e+04,2.35902e+01,3.22320e+00,
1.19955e+04,2.35956e+01,3.22781e+00,
1.19898e+04,2.35859e+01,3.23556e+00,
1.19863e+04,2.35862e+01,3.22473e+00,
1.20060e+04,2.36141e+01,3.24148e+00,
1.19465e+04,2.35194e+01,3.22770e+00,
1.19984e+04,2.35999e+01,3.21043e+00,
1.19791e+04,2.35625e+01,3.20833e+00,
1.20019e+04,2.35664e+01,3.22735e+00,
1.19927e+04,2.35655e+01,3.22744e+00,
1.19925e+04,2.35922e+01,3.22685e+00,
1.19993e+04,2.36035e+01,3.22937e+00,
1.19736e+04,2.35443e+01,3.22476e+00,
1.20064e+04,2.36218e+01,3.23563e+00,
1.19973e+04,2.35820e+01,3.25113e+00,
1.20238e+04,2.36251e+01,3.21764e+00,
1.19721e+04,2.35240e+01,3.22622e+00,
1.20194e+04,2.36306e+01,3.24729e+00,
1.19952e+04,2.35763e+01,3.23745e+00,
1.20213e+04,2.36239e+01,3.24278e+00,
1.19861e+04,2.35933e+01,3.22887e+00,
1.20262e+04,2.36264e+01,3.25256e+00,
1.20168e+04,2.36236e+01,3.22372e+00,
1.20036e+04,2.36187e+01,3.23561e+00,
1.20322e+04,2.36472e+01,3.23953e+00,
1.20187e+04,2.36242e+01,3.22554e+00,
1.20124e+04,2.36260e+01,3.23641e+00,
1.20269e+04,2.36520e+01,3.22352e+00,
1.20363e+04,2.36667e+01,3.25131e+00,
1.20313e+04,2.36547e+01,3.25940e+00,
1.20422e+04,2.36668e+01,3.24723e+00,
1.20256e+04,2.36568e+01,3.23345e+00,
1.20367e+04,2.36427e+01,3.24240e+00,
1.20572e+04,2.37039e+01,3.26627e+00,
1.20155e+04,2.36397e+01,3.22175e+00,
1.20365e+04,2.36591e+01,3.23626e+00,
1.20341e+04,2.36540e+01,3.25012e+00,
1.20217e+04,2.36370e+01,3.24993e+00,
1.20260e+04,2.36206e+01,3.22734e+00,
1.20220e+04,2.36443e+01,3.23843e+00,
1.20384e+04,2.36630e+01,3.23647e+00,
1.20399e+04,2.36717e+01,3.24913e+00,
1.20315e+04,2.36213e+01,3.21799e+00,
1.20538e+04,2.36901e+01,3.25451e+00,
1.20200e+04,2.36461e+01,3.22629e+00,
1.20030e+04,2.36189e+01,3.22267e+00,
1.20125e+04,2.36415e+01,3.24836e+00,
1.20336e+04,2.36602e+01,3.23010e+00,
1.20128e+04,2.36326e+01,3.23784e+00,
1.20142e+04,2.36206e+01,3.23665e+00,
1.19899e+04,2.36083e+01,3.24342e+00,
1.18859e+04,2.34059e+01,3.20911e+00,
1.18435e+04,2.32926e+01,3.18262e+00,
1.17354e+04,2.30755e+01,3.15565e+00,
1.16988e+04,2.30262e+01,3.14195e+00,
1.16480e+04,2.29066e+01,3.13512e+00,
1.15978e+04,2.28041e+01,3.11647e+00,
1.15572e+04,2.27086e+01,3.08547e+00,
1.15418e+04,2.27044e+01,3.08508e+00,
1.15117e+04,2.26321e+01,3.11054e+00,
1.15108e+04,2.26166e+01,3.09450e+00,
1.14435e+04,2.25204e+01,3.07290e+00,
1.14079e+04,2.24441e+01,3.07126e+00,
1.14281e+04,2.24389e+01,3.06972e+00,
1.14229e+04,2.24375e+01,3.07164e+00,
1.13620e+04,2.23481e+01,3.04972e+00,
1.13221e+04,2.23026e+01,3.05085e+00,
1.12794e+04,2.21716e+01,3.03864e+00,
1.12275e+04,2.20652e+01,3.01473e+00,
1.10577e+04,2.17429e+01,2.96527e+00,
1.09438e+04,2.15246e+01,2.95205e+00,
1.08144e+04,2.12805e+01,2.90499e+00,
1.05460e+04,2.07508e+01,2.83349e+00,
1.02808e+04,2.02362e+01,2.76337e+00,
1.00911e+04,1.98813e+01,2.71933e+00,
9.83429e+03,1.93533e+01,2.64508e+00,
9.57363e+03,1.88452e+01,2.55969e+00,
9.37165e+03,1.84576e+01,2.52934e+00,
9.08140e+03,1.78745e+01,2.46177e+00,
8.76445e+03,1.72538e+01,2.34761e+00,
8.58295e+03,1.68967e+01,2.30464e+00,
8.33927e+03,1.64086e+01,2.24697e+00,
7.92062e+03,1.55827e+01,2.14898e+00,
7.58515e+03,1.49370e+01,2.05251e+00,
7.36447e+03,1.44828e+01,1.97991e+00,
7.07652e+03,1.39159e+01,1.90185e+00,
6.75155e+03,1.32942e+01,1.83352e+00,
6.57619e+03,1.29314e+01,1.76279e+00,
6.33365e+03,1.24709e+01,1.70827e+00,
6.00522e+03,1.18111e+01,1.60083e+00,
5.84675e+03,1.14727e+01,1.57522e+00,
5.60601e+03,1.10052e+01,1.50211e+00,
5.41822e+03,1.06278e+01,1.45803e+00,
5.20224e+03,1.02268e+01,1.39817e+00,
5.05103e+03,9.89888e+00,1.34595e+00,
4.84827e+03,9.48547e+00,1.30464e+00,
4.56567e+03,8.95621e+00,1.22657e+00,
4.40585e+03,8.61388e+00,1.18722e+00,
4.23703e+03,8.29104e+00,1.12902e+00,
4.07930e+03,7.98455e+00,1.09876e+00,
3.87445e+03,7.57415e+00,1.04667e+00,
3.74042e+03,7.30341e+00,1.02372e+00,
3.58092e+03,6.96555e+00,9.65421e-01,
3.43737e+03,6.69709e+00,9.42652e-01,
3.25855e+03,6.30045e+00,9.25498e-01,
3.08047e+03,5.95874e+00,8.58717e-01,
2.95956e+03,5.73257e+00,8.23742e-01,
2.77649e+03,5.35898e+00,7.78538e-01,
2.64397e+03,5.05610e+00,7.33574e-01,
2.53283e+03,4.85184e+00,7.21713e-01,
2.41050e+03,4.58961e+00,6.89309e-01,
2.31831e+03,4.39631e+00,6.64664e-01,
2.20148e+03,4.15067e+00,6.21298e-01,
2.09035e+03,3.93605e+00,6.26804e-01,
2.01868e+03,3.77095e+00,5.97144e-01,
1.89328e+03,3.53292e+00,5.56424e-01,
1.80720e+03,3.35194e+00,5.53160e-01,
1.75570e+03,3.22661e+00,5.43391e-01,
1.68753e+03,3.09712e+00,5.21660e-01,
1.63122e+03,2.98266e+00,4.64221e-01,
1.54524e+03,2.80129e+00,4.90098e-01,
1.48109e+03,2.66041e+00,4.87742e-01,
1.42975e+03,2.56968e+00,4.40830e-01,
1.35927e+03,2.42652e+00,4.29799e-01,
1.29823e+03,2.29953e+00,4.03474e-01,
1.26085e+03,2.22634e+00,4.19911e-01,
1.20276e+03,2.11263e+00,3.97975e-01,
1.15037e+03,2.01068e+00,3.92233e-01,
1.12933e+03,1.94730e+00,3.57391e-01,
1.07339e+03,1.84219e+00,3.63715e-01,
1.03163e+03,1.76611e+00,3.61156e-01,
1.00331e+03,1.72346e+00,3.27451e-01,
9.61483e+02,1.63212e+00,3.29870e-01,
9.26732e+02,1.56719e+00,3.32455e-01,
8.95967e+02,1.51503e+00,3.04801e-01,
8.81472e+02,1.47145e+00,3.21187e-01,
8.59118e+02,1.43518e+00,2.90373e-01,
8.28997e+02,1.37028e+00,2.96422e-01,
8.04643e+02,1.31843e+00,2.88957e-01,
7.90777e+02,1.29731e+00,2.67050e-01,
7.61890e+02,1.25605e+00,2.55588e-01,
7.44281e+02,1.21977e+00,2.85268e-01,
7.19573e+02,1.18582e+00,2.63284e-01,
7.07413e+02,1.15269e+00,2.61229e-01,
6.97088e+02,1.12764e+00,2.47377e-01,
6.80952e+02,1.09198e+00,2.29471e-01,
6.63171e+02,1.06967e+00,2.45457e-01,
6.41928e+02,1.03462e+00,2.40219e-01,
6.43815e+02,1.02501e+00,2.24919e-01,
6.31247e+02,9.99600e-01,2.66191e-01,
6.05680e+02,9.67884e-01,2.19768e-01,
6.01930e+02,9.57811e-01,2.44807e-01,
5.96000e+02,9.38561e-01,2.33940e-01,
5.82428e+02,9.23380e-01,2.33251e-01,
5.72863e+02,9.00735e-01,2.45661e-01,
5.60289e+02,8.88711e-01,2.33865e-01,
5.57908e+02,8.69909e-01,2.36526e-01,
5.42025e+02,8.55810e-01,1.81444e-01,
5.39688e+02,8.27630e-01,2.09446e-01,
5.21498e+02,8.18877e-01,1.85542e-01,
5.18888e+02,8.08088e-01,2.02292e-01,
5.14551e+02,7.93324e-01,1.92264e-01,
5.01318e+02,7.85174e-01,2.26112e-01,
4.93147e+02,7.66125e-01,2.11591e-01,
4.88767e+02,7.50217e-01,2.05467e-01,
4.75435e+02,7.46446e-01,1.85066e-01,
4.73330e+02,7.26617e-01,1.78724e-01,
4.59290e+02,7.17691e-01,1.74000e-01,
4.51159e+02,6.96190e-01,1.93030e-01,
4.45344e+02,6.82647e-01,1.77926e-01,
4.42730e+02,6.83435e-01,1.78115e-01,
4.33910e+02,6.77556e-01,2.01186e-01,
4.33278e+02,6.70573e-01,1.75693e-01,
4.34400e+02,6.51954e-01,1.68554e-01,
4.23100e+02,6.52187e-01,1.60314e-01,
4.13814e+02,6.35435e-01,1.58970e-01,
4.17336e+02,6.34007e-01,1.89264e-01,
4.04803e+02,6.28341e-01,1.72960e-01,
4.05183e+02,6.23736e-01,1.59264e-01,
4.06735e+02,6.09472e-01,1.66716e-01,
4.01280e+02,6.04722e-01,1.73137e-01,
4.03274e+02,6.00521e-01,1.71816e-01,
3.92894e+02,5.90286e-01,1.58850e-01,
3.88038e+02,5.80725e-01,1.89989e-01,
3.77709e+02,5.77818e-01,1.27316e-01,
3.82652e+02,5.77816e-01,1.71072e-01,
3.74958e+02,5.69512e-01,1.11055e-01,
3.65691e+02,5.57690e-01,1.31873e-01,
3.76875e+02,5.50638e-01,1.58430e-01,
3.60169e+02,5.37286e-01,1.39792e-01,
3.56742e+02,5.38379e-01,1.44762e-01,
3.47638e+02,5.30923e-01,1.49958e-01,
3.53316e+02,5.29509e-01,1.44277e-01,
3.46278e+02,5.21774e-01,1.12652e-01,
3.47532e+02,5.17178e-01,1.41779e-01,
3.48879e+02,5.09054e-01,1.47113e-01,
3.47237e+02,5.15492e-01,1.60298e-01,
3.42722e+02,5.03902e-01,1.43922e-01,
3.36180e+02,4.97924e-01,7.11932e-02,
3.37901e+02,4.97518e-01,1.21661e-01,
3.29225e+02,4.89526e-01,1.14798e-01,
3.41983e+02,4.95186e-01,1.26562e-01,
3.22747e+02,4.81657e-01,1.63160e-01,
3.27909e+02,4.81063e-01,1.13619e-01,
3.27412e+02,4.85619e-01,1.41610e-01,
3.19946e+02,4.71166e-01,1.37324e-01,
3.11510e+02,4.72448e-01,1.28941e-01,
3.14186e+02,4.72677e-01,1.22286e-01,
3.06021e+02,4.61543e-01,1.21109e-01,
3.08501e+02,4.51526e-01,1.56910e-01,
3.08205e+02,4.56286e-01,1.12245e-01,
3.07525e+02,4.51722e-01,1.37557e-01,
3.03965e+02,4.44912e-01,1.19355e-01,
2.98112e+02,4.44358e-01,9.92310e-02,
2.94723e+02,4.42567e-01,1.22540e-01,
2.97581e+02,4.42103e-01,1.31840e-01,
2.96332e+02,4.39606e-01,1.00133e-01,
2.94960e+02,4.34383e-01,1.16691e-01,
2.93286e+02,4.24020e-01,1.01231e-01,
2.86408e+02,4.27330e-01,1.17145e-01,
2.89960e+02,4.30065e-01,1.06214e-01,
2.94598e+02,4.37397e-01,1.13501e-01,
2.82976e+02,4.18808e-01,6.64332e-02,
2.84454e+02,4.15992e-01,1.29147e-01,
2.73933e+02,4.09624e-01,9.99259e-02,
2.78640e+02,4.08280e-01,1.24321e-01,
2.67862e+02,4.03072e-01,7.82394e-02,
2.74234e+02,4.10482e-01,1.30715e-01,
2.66951e+02,4.01194e-01,9.11495e-02,
2.74071e+02,3.94304e-01,1.22711e-01,
2.66592e+02,4.01035e-01,1.01052e-01,
2.67819e+02,3.96269e-01,1.18221e-01,
2.63303e+02,3.94714e-01,1.15435e-01,
2.62800e+02,3.87918e-01,1.45735e-01,
2.57895e+02,3.86717e-01,1.47367e-01,
2.60172e+02,3.90026e-01,1.19292e-01,
2.55107e+02,3.87857e-01,-1.94148e+00,
2.59965e+02,3.81854e-01,1.09503e-01,
2.51828e+02,3.82024e-01,8.43290e-02,
2.57531e+02,3.82173e-01,1.05588e-01,
2.58157e+02,3.75872e-01,1.07684e-01,
2.60139e+02,3.71823e-01,1.50612e-01,
2.56821e+02,3.72149e-01,1.24150e-01,
2.49723e+02,3.61328e-01,1.24537e-01,
2.49599e+02,3.69116e-01,1.29070e-01,
2.55393e+02,3.69831e-01,1.39151e-01,
2.44067e+02,3.69834e-01,9.60187e-02,
2.46457e+02,3.69559e-01,1.02064e-01,
2.46119e+02,3.58896e-01,9.20244e-02,
2.51714e+02,3.61125e-01,8.72920e-02,
2.43795e+02,3.64074e-01,8.03739e-02,
2.49730e+02,3.62402e-01,1.15593e-01,
2.54053e+02,3.54307e-01,1.27345e-01,
2.43358e+02,3.60105e-01,1.30534e-01,
2.39862e+02,3.57450e-01,1.07099e-01,
2.35894e+02,3.51222e-01,1.00139e-01,
2.46704e+02,3.54315e-01,9.27494e-02,
2.38121e+02,3.56900e-01,1.01701e-01,
2.40636e+02,3.50092e-01,1.28874e-01,
2.40475e+02,3.49956e-01,7.80744e-02,
2.31537e+02,3.42150e-01,8.61025e-02,
2.33028e+02,3.47705e-01,8.74743e-02,
